# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writesQueuedAvg,1774054473622000000,1774054533678000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1774054473622000000,1774054533678000000,0
Indexing.cache.totalCacheMisses,1774054473622000000,1774054533678000000,0
Indexing.totalTimeIndexersSleptMs,1774054473622000000,1774054533678000000,0
Indexing.writesQueuedMax,1774054473622000000,1774054533678000000,0
Indexing.writesQueuedMin,1774054473622000000,1774054533678000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054473622000000,1774054533678000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054473622000000,1774054533678000000,0
Indexing.cache.totalCacheAccesses,1774054473622000000,1774054533678000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774054473622000000,1774054533678000000,0
Indexing.cache.totalCacheEvicted,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsStoredSize,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsStoredCompressed,1774054473622000000,1774054533678000000,0
VFS.folderCaseSensitivityReads,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsStored,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsUncompressedSize,1774054473622000000,1774054533678000000,0
VFS.cache.filesCreated,1774054473622000000,1774054533678000000,30
VFS.invertedFileNameIndex.requests,1774054473622000000,1774054533678000000,0
VFS.fileByIdCache.misses,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsReadDecompressed,1774054473622000000,1774054533678000000,0
VFS.cache.segments,1774054473622000000,1774054533678000000,1.0
VFS.rootsCount,1774054473622000000,1774054533678000000,1.0
FileNameCache.queries,1774054473622000000,1774054533678000000,640
VFS.fileChildByName,1774054473622000000,1774054533678000000,20
VFS.contentStorage.recordsRead,1774054473622000000,1774054533678000000,0
VFS.contentStorage.recordsDeduplicated,1774054473622000000,1774054533678000000,0
VFS.fileByIdCache.hits,1774054473622000000,1774054533678000000,0
VFS.cache.segmentsCreated,1774054473622000000,1774054533678000000,1
FileNameCache.totalMisses,1774054473622000000,1774054533678000000,64
VFS.contentStorage.recordsReadSize,1774054473622000000,1774054533678000000,0
VFS.cache.directoriesCreated,1774054473622000000,1774054533678000000,13
writeAction.count,1774054473622000000,1774054533678000000,1
writeAction.median.wait.ms,1774054473622000000,1774054533678000000,0
DiskQueryRelay.tasksRequested,1774054473622000000,1774054533678000000,15
DiskQueryRelay.taskExecutionTotalTimeUs,1774054473622000000,1774054533678000000,38328
writeAction.max.wait.ms,1774054473622000000,1774054533678000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1774054473622000000,1774054533678000000,313960
writeAction.wait.ms,1774054473622000000,1774054533678000000,1
DiskQueryRelay.tasksExecuted,1774054473622000000,1774054533678000000,15
AWTEventQueue.dispatchTimeTotalNS,1774054473622000000,1774054533678000000,4893329713
FlushQueue.queueSizeAvg,1774054473622000000,1774054533678000000,4.9625
FlushQueue.tasksExecuted,1774054473622000000,1774054533678000000,160
ReadAction.executionsCount,1774054473622000000,1774054533678000000,56
FlushQueue.waitingTimeMaxNs,1774054473622000000,1774054533678000000,2650800127
AWTEventQueue.eventsDispatched,1774054473622000000,1774054533678000000,324
FlushQueue.executionTimeMaxNs,1774054473622000000,1774054533678000000,2650800127
AWTEventQueue.dispatchTimeMaxNs,1774054473622000000,1774054533678000000,2650800127
FlushQueue.waitingTime90PNs,1774054473622000000,1774054533678000000,1182793727
WriteAction.executionsCount,1774054473622000000,1774054533678000000,1
FlushQueue.executionTime90PNs,1774054473622000000,1774054533678000000,7405567
FlushQueue.queueSize90P,1774054473622000000,1774054533678000000,16
AWTEventQueue.dispatchTime90PNs,1774054473622000000,1774054533678000000,9699327
FlushQueue.queueSizeMax,1774054473622000000,1774054533678000000,20
AWTEventQueue.dispatchTimeAvgNs,1774054473622000000,1774054533678000000,1.5122406123456791E7
FlushQueue.executionTimeAvgNs,1774054473622000000,1774054533678000000,2.25750776E7
FlushQueue.waitingTimeAvgNs,1774054473622000000,1774054533678000000,2.519898944E8
cacheStateStorage.set.duration,1774054473622000000,1774054533678000000,0
cacheStateStorage.get.duration,1774054473622000000,1774054533678000000,0
cacheStateStorage.get.counter,1774054473622000000,1774054533678000000,4
cacheStateStorage.set.counter,1774054473622000000,1774054533678000000,0
DirectByteBufferAllocator.reclaimed,1774054533678000000,1774054559379000000,42
FilePageCache.totalPageDisposalsUs,1774054533678000000,1774054559379000000,0
FilePageCache.uncachedFileAccess,1774054533678000000,1774054559379000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774054533678000000,1774054559379000000,0
DirectByteBufferAllocator.disposed,1774054533678000000,1774054559379000000,164
FilePageCache.disposedBuffers,1774054533678000000,1774054559379000000,206
FilePageCache.capacityInBytes,1774054533678000000,1774054559379000000,629145600
FilePageCache.maxCacheSizeInBytes,1774054533678000000,1774054559379000000,213925888
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774054533678000000,1774054559379000000,41959424
DirectByteBufferAllocator.hits,1774054533678000000,1774054559379000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1774054533678000000,1774054559379000000,40007
FilePageCache.pageHits,1774054533678000000,1774054559379000000,0
DirectByteBufferAllocator.misses,1774054533678000000,1774054559379000000,0
FilePageCache.totalPageLoadsUs,1774054533678000000,1774054559379000000,0
FilePageCache.pageLoads,1774054533678000000,1774054559379000000,0
StorageLockContext.competingThreads.max,1774054533678000000,1774054559379000000,0
StorageLockContext.competingThreads.avg,1774054533678000000,1774054559379000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774054533678000000,1774054559379000000,41959424
StorageLockContext.competingThreads.90P,1774054533678000000,1774054559379000000,0
MappedFileStorage.totalBytesMapped,1774054533678000000,1774054559379000000,0
MappedFileStorage.totalPagesMapped,1774054533678000000,1774054559379000000,0
MappedFileStorage.storages,1774054533678000000,1774054559379000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774054533678000000,1774054559379000000,0
FilePageCache.pageFastCacheHits,1774054533678000000,1774054559379000000,0
FilePageCache.maxRegisteredFiles,1774054533678000000,1774054559379000000,569
Indexing.writesQueuedAvg,1774054533678000000,1774054559379000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1774054533678000000,1774054559379000000,0
Indexing.cache.totalCacheMisses,1774054533678000000,1774054559379000000,0
Indexing.totalTimeIndexersSleptMs,1774054533678000000,1774054559379000000,0
Indexing.writesQueuedMax,1774054533678000000,1774054559379000000,0
Indexing.writesQueuedMin,1774054533678000000,1774054559379000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054533678000000,1774054559379000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054533678000000,1774054559379000000,0
Indexing.cache.totalCacheAccesses,1774054533678000000,1774054559379000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774054533678000000,1774054559379000000,0
Indexing.cache.totalCacheEvicted,1774054533678000000,1774054559379000000,0
VFS.folderCaseSensitivityReads,1774054533678000000,1774054559379000000,0
VFS.invertedFileNameIndex.requests,1774054533678000000,1774054559379000000,0
VFS.fileByIdCache.misses,1774054533678000000,1774054559379000000,0
VFS.rootsCount,1774054533678000000,1774054559379000000,0.0
VFS.fileChildByName,1774054533678000000,1774054559379000000,0
VFS.fileByIdCache.hits,1774054533678000000,1774054559379000000,0
writeAction.count,1774054533678000000,1774054559379000000,0
writeAction.median.wait.ms,1774054533678000000,1774054559379000000,0
DiskQueryRelay.tasksRequested,1774054533678000000,1774054559379000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1774054533678000000,1774054559379000000,0
writeAction.max.wait.ms,1774054533678000000,1774054559379000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1774054533678000000,1774054559379000000,0
writeAction.wait.ms,1774054533678000000,1774054559379000000,0
DiskQueryRelay.tasksExecuted,1774054533678000000,1774054559379000000,0
AWTEventQueue.dispatchTimeTotalNS,1774054533678000000,1774054559379000000,19491454
FlushQueue.queueSizeAvg,1774054533678000000,1774054559379000000,0.0
FlushQueue.tasksExecuted,1774054533678000000,1774054559379000000,26
ReadAction.executionsCount,1774054533678000000,1774054559379000000,1
FlushQueue.waitingTimeMaxNs,1774054533678000000,1774054559379000000,577535
AWTEventQueue.eventsDispatched,1774054533678000000,1774054559379000000,103
FlushQueue.executionTimeMaxNs,1774054533678000000,1774054559379000000,147455
AWTEventQueue.dispatchTimeMaxNs,1774054533678000000,1774054559379000000,1720319
FlushQueue.waitingTime90PNs,1774054533678000000,1774054559379000000,274431
WriteAction.executionsCount,1774054533678000000,1774054559379000000,0
FlushQueue.executionTime90PNs,1774054533678000000,1774054559379000000,115199
FlushQueue.queueSize90P,1774054533678000000,1774054559379000000,0
AWTEventQueue.dispatchTime90PNs,1774054533678000000,1774054559379000000,270335
FlushQueue.queueSizeMax,1774054533678000000,1774054559379000000,0
AWTEventQueue.dispatchTimeAvgNs,1774054533678000000,1774054559379000000,189264.15533980582
FlushQueue.executionTimeAvgNs,1774054533678000000,1774054559379000000,81304.61538461539
FlushQueue.waitingTimeAvgNs,1774054533678000000,1774054559379000000,233964.3076923077
cacheStateStorage.set.duration,1774054533678000000,1774054559379000000,3
cacheStateStorage.get.duration,1774054533678000000,1774054559379000000,0
cacheStateStorage.get.counter,1774054533678000000,1774054559379000000,1
cacheStateStorage.set.counter,1774054533678000000,1774054559379000000,1
