# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.updates.ms,1774054030675000000,1774054090689000000,0
jps.save.global.entities.ms,1774054030675000000,1774054090689000000,13
jps.load.initial.state.ms,1774054030675000000,1774054090689000000,0
workspaceModel.global.apply.state.to.project.ms,1774054030675000000,1774054090689000000,0
workspaceModel.sync.entities.ms,1774054030675000000,1774054090689000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1774054030675000000,1774054090689000000,0
workspaceModel.global.updates.count,1774054030675000000,1774054090689000000,0
DiskQueryRelay.tasksRequested,1774054030675000000,1774054090689000000,38
DiskQueryRelay.taskWaitingTotalTimeUs,1774054030675000000,1774054090689000000,210216
writeAction.max.wait.ms,1774054030675000000,1774054090689000000,3
DiskQueryRelay.tasksExecuted,1774054030675000000,1774054090689000000,38
DiskQueryRelay.taskExecutionTotalTimeUs,1774054030675000000,1774054090689000000,146289
writeAction.median.wait.ms,1774054030675000000,1774054090689000000,0
writeAction.wait.ms,1774054030675000000,1774054090689000000,4
writeAction.count,1774054030675000000,1774054090689000000,2
Indexing.writer_2.totalTimeSpentWritingMs,1774054030675000000,1774054090689000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054030675000000,1774054090689000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1774054030675000000,1774054090689000000,0
Indexing.cache.totalCacheEvicted,1774054030675000000,1774054090689000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054030675000000,1774054090689000000,0
Indexing.cache.totalCacheMisses,1774054030675000000,1774054090689000000,0
Indexing.totalTimeIndexersSleptMs,1774054030675000000,1774054090689000000,0
Indexing.writesQueuedAvg,1774054030675000000,1774054090689000000,0.0
Indexing.writesQueuedMax,1774054030675000000,1774054090689000000,0
Indexing.cache.totalCacheAccesses,1774054030675000000,1774054090689000000,0
Indexing.writesQueuedMin,1774054030675000000,1774054090689000000,0
VFS.fileByIdCache.misses,1774054030675000000,1774054090689000000,0
VFS.cache.segments,1774054030675000000,1774054090689000000,1.0
VFS.cache.directoriesCreated,1774054030675000000,1774054090689000000,13
FileNameCache.totalMisses,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsReadDecompressed,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsStoredCompressed,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsStoredSize,1774054030675000000,1774054090689000000,0
VFS.rootsCount,1774054030675000000,1774054090689000000,1.0
FileNameCache.queries,1774054030675000000,1774054090689000000,0
VFS.cache.filesCreated,1774054030675000000,1774054090689000000,30
VFS.contentStorage.recordsStored,1774054030675000000,1774054090689000000,0
VFS.fileByIdCache.hits,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsUncompressedSize,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsRead,1774054030675000000,1774054090689000000,0
VFS.folderCaseSensitivityReads,1774054030675000000,1774054090689000000,10
VFS.fileChildByName,1774054030675000000,1774054090689000000,20
VFS.contentStorage.recordsReadSize,1774054030675000000,1774054090689000000,0
VFS.contentStorage.recordsDeduplicated,1774054030675000000,1774054090689000000,0
VFS.cache.segmentsCreated,1774054030675000000,1774054090689000000,1
VFS.contentStorage.recordsDecompressionTimeUs,1774054030675000000,1774054090689000000,0
VFS.invertedFileNameIndex.requests,1774054030675000000,1774054090689000000,0
FlushQueue.tasksExecuted,1774054030675000000,1774054090689000000,176
AWTEventQueue.eventsDispatched,1774054030675000000,1774054090689000000,331
AWTEventQueue.dispatchTime90PNs,1774054030675000000,1774054090689000000,6422527
AWTEventQueue.dispatchTimeAvgNs,1774054030675000000,1774054090689000000,8290010.489425981
FlushQueue.queueSizeAvg,1774054030675000000,1774054090689000000,3.971590909090909
FlushQueue.waitingTimeAvgNs,1774054030675000000,1774054090689000000,9.8624308E7
FlushQueue.executionTimeMaxNs,1774054030675000000,1774054090689000000,1015021567
FlushQueue.executionTimeAvgNs,1774054030675000000,1774054090689000000,9297811.272727273
ReadAction.executionsCount,1774054030675000000,1774054090689000000,107
AWTEventQueue.dispatchTimeTotalNS,1774054030675000000,1774054090689000000,2746996243
AWTEventQueue.dispatchTimeMaxNs,1774054030675000000,1774054090689000000,1015021567
FlushQueue.queueSizeMax,1774054030675000000,1774054090689000000,20
FlushQueue.queueSize90P,1774054030675000000,1774054090689000000,13
FlushQueue.executionTime90PNs,1774054030675000000,1774054090689000000,2310143
WriteAction.executionsCount,1774054030675000000,1774054090689000000,2
FlushQueue.waitingTimeMaxNs,1774054030675000000,1774054090689000000,838860799
FlushQueue.waitingTime90PNs,1774054030675000000,1774054090689000000,578813951
cacheStateStorage.get.counter,1774054030675000000,1774054090689000000,4
cacheStateStorage.set.duration,1774054030675000000,1774054090689000000,35
cacheStateStorage.set.counter,1774054030675000000,1774054090689000000,1
cacheStateStorage.get.duration,1774054030675000000,1774054090689000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774054090689000000,1774054113212000000,0
StorageLockContext.competingThreads.90P,1774054090689000000,1774054113212000000,0
MappedFileStorage.totalBytesMapped,1774054090689000000,1774054113212000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1774054090689000000,1774054113212000000,137236
DirectByteBufferAllocator.disposed,1774054090689000000,1774054113212000000,0
StorageLockContext.competingThreads.avg,1774054090689000000,1774054113212000000,0.0
FilePageCache.disposedBuffers,1774054090689000000,1774054113212000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774054090689000000,1774054113212000000,0
FilePageCache.pageFastCacheHits,1774054090689000000,1774054113212000000,0
FilePageCache.maxRegisteredFiles,1774054090689000000,1774054113212000000,569
FilePageCache.pageHits,1774054090689000000,1774054113212000000,0
FilePageCache.uncachedFileAccess,1774054090689000000,1774054113212000000,0
DirectByteBufferAllocator.reclaimed,1774054090689000000,1774054113212000000,0
FilePageCache.capacityInBytes,1774054090689000000,1774054113212000000,629145600
MappedFileStorage.totalPagesMapped,1774054090689000000,1774054113212000000,0
FilePageCache.totalPageLoadsUs,1774054090689000000,1774054113212000000,0
StorageLockContext.competingThreads.max,1774054090689000000,1774054113212000000,0
DirectByteBufferAllocator.hits,1774054090689000000,1774054113212000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774054090689000000,1774054113212000000,41959424
DirectByteBufferAllocator.misses,1774054090689000000,1774054113212000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774054090689000000,1774054113212000000,0
FilePageCache.totalPageDisposalsUs,1774054090689000000,1774054113212000000,0
FilePageCache.maxCacheSizeInBytes,1774054090689000000,1774054113212000000,213925888
FilePageCache.pageLoads,1774054090689000000,1774054113212000000,0
MappedFileStorage.storages,1774054090689000000,1774054113212000000,0
workspaceModel.global.updates.ms,1774054090689000000,1774054113212000000,0
jps.save.global.entities.ms,1774054090689000000,1774054113212000000,0
jps.load.initial.state.ms,1774054090689000000,1774054113212000000,0
workspaceModel.global.apply.state.to.project.ms,1774054090689000000,1774054113212000000,0
workspaceModel.sync.entities.ms,1774054090689000000,1774054113212000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1774054090689000000,1774054113212000000,0
workspaceModel.global.updates.count,1774054090689000000,1774054113212000000,0
DiskQueryRelay.tasksRequested,1774054090689000000,1774054113212000000,11
DiskQueryRelay.taskWaitingTotalTimeUs,1774054090689000000,1774054113212000000,17741
writeAction.max.wait.ms,1774054090689000000,1774054113212000000,3
DiskQueryRelay.tasksExecuted,1774054090689000000,1774054113212000000,11
DiskQueryRelay.taskExecutionTotalTimeUs,1774054090689000000,1774054113212000000,17659
writeAction.median.wait.ms,1774054090689000000,1774054113212000000,0
writeAction.wait.ms,1774054090689000000,1774054113212000000,0
writeAction.count,1774054090689000000,1774054113212000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774054090689000000,1774054113212000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054090689000000,1774054113212000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1774054090689000000,1774054113212000000,0
Indexing.cache.totalCacheEvicted,1774054090689000000,1774054113212000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054090689000000,1774054113212000000,0
Indexing.cache.totalCacheMisses,1774054090689000000,1774054113212000000,0
Indexing.totalTimeIndexersSleptMs,1774054090689000000,1774054113212000000,0
Indexing.writesQueuedAvg,1774054090689000000,1774054113212000000,0.0
Indexing.writesQueuedMax,1774054090689000000,1774054113212000000,0
Indexing.cache.totalCacheAccesses,1774054090689000000,1774054113212000000,0
Indexing.writesQueuedMin,1774054090689000000,1774054113212000000,0
VFS.fileByIdCache.misses,1774054090689000000,1774054113212000000,0
VFS.rootsCount,1774054090689000000,1774054113212000000,0.0
VFS.fileByIdCache.hits,1774054090689000000,1774054113212000000,0
VFS.folderCaseSensitivityReads,1774054090689000000,1774054113212000000,0
VFS.fileChildByName,1774054090689000000,1774054113212000000,0
VFS.invertedFileNameIndex.requests,1774054090689000000,1774054113212000000,0
FlushQueue.tasksExecuted,1774054090689000000,1774054113212000000,28
AWTEventQueue.eventsDispatched,1774054090689000000,1774054113212000000,56
AWTEventQueue.dispatchTime90PNs,1774054090689000000,1774054113212000000,1019903
AWTEventQueue.dispatchTimeAvgNs,1774054090689000000,1774054113212000000,585914.2857142857
FlushQueue.queueSizeAvg,1774054090689000000,1774054113212000000,0.03571428571428571
FlushQueue.waitingTimeAvgNs,1774054090689000000,1774054113212000000,1113092.5714285714
FlushQueue.executionTimeMaxNs,1774054090689000000,1774054113212000000,12910591
FlushQueue.executionTimeAvgNs,1774054090689000000,1774054113212000000,589675.4285714285
ReadAction.executionsCount,1774054090689000000,1774054113212000000,33
AWTEventQueue.dispatchTimeTotalNS,1774054090689000000,1774054113212000000,32795200
AWTEventQueue.dispatchTimeMaxNs,1774054090689000000,1774054113212000000,13959167
FlushQueue.queueSizeMax,1774054090689000000,1774054113212000000,1
FlushQueue.queueSize90P,1774054090689000000,1774054113212000000,0
FlushQueue.executionTime90PNs,1774054090689000000,1774054113212000000,268287
WriteAction.executionsCount,1774054090689000000,1774054113212000000,0
FlushQueue.waitingTimeMaxNs,1774054090689000000,1774054113212000000,12582911
FlushQueue.waitingTime90PNs,1774054090689000000,1774054113212000000,3915775
cacheStateStorage.get.counter,1774054090689000000,1774054113212000000,1
cacheStateStorage.set.duration,1774054090689000000,1774054113212000000,0
cacheStateStorage.set.counter,1774054090689000000,1774054113212000000,1
cacheStateStorage.get.duration,1774054090689000000,1774054113212000000,0
