# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.calculated.count,1774054217968000000,1774054254712000000,0
workspaceModel.full.replace.project.model.ms,1774054217968000000,1774054254712000000,0
workspaceModel.pre.handlers.ms,1774054217968000000,1774054254712000000,0
workspaceModel.cachedValue.from.cache.count,1774054217968000000,1774054254712000000,1
workspaceModel.updates.count,1774054217968000000,1774054254712000000,0
workspaceModel.loading.from.cache.ms,1774054217968000000,1774054254712000000,45
workspaceModel.on.before.changed.ms,1774054217968000000,1774054254712000000,0
workspaceModel.updates.ms,1774054217968000000,1774054254712000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1774054217968000000,1774054254712000000,0
workspaceModel.check.recursive.update.ms,1774054217968000000,1774054254712000000,0
workspaceModel.cachedValue.total.get.count,1774054217968000000,1774054254712000000,3
workspaceModel.initializing.ms,1774054217968000000,1774054254712000000,0
workspaceModel.loading.total.ms,1774054217968000000,1774054254712000000,53
workspaceModel.cachedValue.calculated.count,1774054217968000000,1774054254712000000,2
workspaceModel.on.changed.ms,1774054217968000000,1774054254712000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1774054217968000000,1774054254712000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1774054217968000000,1774054254712000000,3
workspaceModel.collect.changes.ms,1774054217968000000,1774054254712000000,0
workspaceModel.update.unloaded.entities.ms,1774054217968000000,1774054254712000000,0
workspaceModel.cachedValueWithParameters.clear.count,1774054217968000000,1774054254712000000,0
workspaceModel.to.snapshot.ms,1774054217968000000,1774054254712000000,0
writeAction.max.wait.ms,1774054217968000000,1774054254712000000,1
writeAction.wait.ms,1774054217968000000,1774054254712000000,1
writeAction.median.wait.ms,1774054217968000000,1774054254712000000,0
writeAction.count,1774054217968000000,1774054254712000000,8
DiskQueryRelay.tasksExecuted,1774054217968000000,1774054254712000000,100
DiskQueryRelay.taskExecutionTotalTimeUs,1774054217968000000,1774054254712000000,131742
DiskQueryRelay.taskWaitingTotalTimeUs,1774054217968000000,1774054254712000000,181514
DiskQueryRelay.tasksRequested,1774054217968000000,1774054254712000000,100
cacheStateStorage.get.counter,1774054217968000000,1774054254712000000,4
cacheStateStorage.get.duration,1774054217968000000,1774054254712000000,0
cacheStateStorage.set.duration,1774054217968000000,1774054254712000000,13
cacheStateStorage.set.counter,1774054217968000000,1774054254712000000,2
Indexing.totalTimeIndexersSleptMs,1774054217968000000,1774054254712000000,0
Indexing.writesQueuedMin,1774054217968000000,1774054254712000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054217968000000,1774054254712000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774054217968000000,1774054254712000000,0
Indexing.writesQueuedAvg,1774054217968000000,1774054254712000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1774054217968000000,1774054254712000000,0
Indexing.cache.totalCacheMisses,1774054217968000000,1774054254712000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054217968000000,1774054254712000000,0
Indexing.cache.totalCacheEvicted,1774054217968000000,1774054254712000000,0
Indexing.writesQueuedMax,1774054217968000000,1774054254712000000,0
Indexing.cache.totalCacheAccesses,1774054217968000000,1774054254712000000,0
AWTEventQueue.dispatchTimeTotalNS,1774054217968000000,1774054254712000000,3558062988
NonBlockingReadAction.failedExecutionTimeUs,1774054217968000000,1774054254712000000,0
NonBlockingReadAction.failedExecutionsCount,1774054217968000000,1774054254712000000,0
NonBlockingReadAction.finalizedExecutionsCount,1774054217968000000,1774054254712000000,7
NonBlockingReadAction.finalizedExecutionTimeUs,1774054217968000000,1774054254712000000,50870
