# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.load.cache.from.file.ms,1774058676562000000,1774058713283000000,1
workspaceModel.global.apply.state.to.project.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1774058676562000000,1774058713283000000,0
workspaceModel.save.cache.to.file.ms,1774058676562000000,1774058713283000000,0
jps.global.handle.changed.events.ms,1774058676562000000,1774058713283000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.instances.count,1774058676562000000,1774058713283000000,2
jps.global.get.library.by.name.ms,1774058676562000000,1774058713283000000,0
workspaceModel.global.updates.ms,1774058676562000000,1774058713283000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1774058676562000000,1774058713283000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1774058676562000000,1774058713283000000,0
jps.library.entities.serializer.save.entities.ms,1774058676562000000,1774058713283000000,0
jps.global.initialize.library.bridges.after.loading.ms,1774058676562000000,1774058713283000000,1
jps.global.get.library.ms,1774058676562000000,1774058713283000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1774058676562000000,1774058713283000000,0
jps.load.initial.state.ms,1774058676562000000,1774058713283000000,14
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1774058676562000000,1774058713283000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1774058676562000000,1774058713283000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774058676562000000,1774058713283000000,0
FilePageCache.totalPageLoadsUs,1774058676562000000,1774058713283000000,372069
DirectByteBufferAllocator.misses,1774058676562000000,1774058713283000000,204
FilePageCache.disposedBuffers,1774058676562000000,1774058713283000000,207
FilePageCache.pageFastCacheHits,1774058676562000000,1774058713283000000,4096
FileChannelInterruptsRetryer.totalRetriedAttempts,1774058676562000000,1774058713283000000,0
FilePageCache.capacityInBytes,1774058676562000000,1774058713283000000,629145600
DirectByteBufferAllocator.disposed,1774058676562000000,1774058713283000000,164
StorageLockContext.competingThreads.90P,1774058676562000000,1774058713283000000,0
FilePageCache.pageHits,1774058676562000000,1774058713283000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774058676562000000,1774058713283000000,41943040
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774058676562000000,1774058713283000000,41943040
FilePageCache.maxCacheSizeInBytes,1774058676562000000,1774058713283000000,213909504
FilePageCache.pageLoads,1774058676562000000,1774058713283000000,207
FilePageCache.maxRegisteredFiles,1774058676562000000,1774058713283000000,567
FilePageCache.totalPageDisposalsUs,1774058676562000000,1774058713283000000,4048
DirectByteBufferAllocator.reclaimed,1774058676562000000,1774058713283000000,43
DirectByteBufferAllocator.hits,1774058676562000000,1774058713283000000,3
FilePageCache.uncachedFileAccess,1774058676562000000,1774058713283000000,133
StorageLockContext.competingThreads.max,1774058676562000000,1774058713283000000,6
StorageLockContext.competingThreads.avg,1774058676562000000,1774058713283000000,0.08450704225352113
cacheStateStorage.get.counter,1774058676562000000,1774058713283000000,4
cacheStateStorage.set.counter,1774058676562000000,1774058713283000000,2
cacheStateStorage.get.duration,1774058676562000000,1774058713283000000,0
cacheStateStorage.set.duration,1774058676562000000,1774058713283000000,23
NonBlockingReadAction.finalizedExecutionsCount,1774058676562000000,1774058713283000000,7
NonBlockingReadAction.failedExecutionsCount,1774058676562000000,1774058713283000000,0
AWTEventQueue.dispatchTimeTotalNS,1774058676562000000,1774058713283000000,3653222692
NonBlockingReadAction.finalizedExecutionTimeUs,1774058676562000000,1774058713283000000,57051
NonBlockingReadAction.failedExecutionTimeUs,1774058676562000000,1774058713283000000,0
Indexing.writesQueuedAvg,1774058676562000000,1774058713283000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1774058676562000000,1774058713283000000,0
Indexing.writesQueuedMax,1774058676562000000,1774058713283000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1774058676562000000,1774058713283000000,0
Indexing.cache.totalCacheMisses,1774058676562000000,1774058713283000000,0
Indexing.cache.totalCacheEvicted,1774058676562000000,1774058713283000000,0
Indexing.cache.totalCacheAccesses,1774058676562000000,1774058713283000000,0
Indexing.totalTimeIndexersSleptMs,1774058676562000000,1774058713283000000,0
Indexing.writesQueuedMin,1774058676562000000,1774058713283000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774058676562000000,1774058713283000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774058676562000000,1774058713283000000,0
writeAction.median.wait.ms,1774058676562000000,1774058713283000000,0
writeAction.count,1774058676562000000,1774058713283000000,8
DiskQueryRelay.tasksExecuted,1774058676562000000,1774058713283000000,39
writeAction.max.wait.ms,1774058676562000000,1774058713283000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1774058676562000000,1774058713283000000,16127
writeAction.wait.ms,1774058676562000000,1774058713283000000,1
DiskQueryRelay.taskExecutionTotalTimeUs,1774058676562000000,1774058713283000000,6863
DiskQueryRelay.tasksRequested,1774058676562000000,1774058713283000000,39
workspaceModel.initializing.ms,1774058676562000000,1774058713283000000,0
workspaceModel.updates.precise.ms,1774058676562000000,1774058713283000000,0
workspaceModel.updates.count,1774058676562000000,1774058713283000000,0
workspaceModel.on.before.changed.ms,1774058676562000000,1774058713283000000,0
workspaceModel.check.recursive.update.ms,1774058676562000000,1774058713283000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1774058676562000000,1774058713283000000,0
workspaceModel.replace.project.model.ms,1774058676562000000,1774058713283000000,0
workspaceModel.init.bridges.ms,1774058676562000000,1774058713283000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1774058676562000000,1774058713283000000,0
workspaceModel.cachedValue.clear.count,1774058676562000000,1774058713283000000,0
workspaceModel.loading.total.ms,1774058676562000000,1774058713283000000,57
workspaceModel.update.unloaded.entities.ms,1774058676562000000,1774058713283000000,0
workspaceModel.updates.ms,1774058676562000000,1774058713283000000,0
workspaceModel.on.changed.ms,1774058676562000000,1774058713283000000,0
workspaceModel.cachedValue.total.get.count,1774058676562000000,1774058713283000000,3
workspaceModel.cachedValue.calculated.count,1774058676562000000,1774058713283000000,2
workspaceModel.cachedValueWithParameters.calculated.count,1774058676562000000,1774058713283000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1774058676562000000,1774058713283000000,3
workspaceModel.cachedValue.from.cache.count,1774058676562000000,1774058713283000000,1
workspaceModel.full.replace.project.model.ms,1774058676562000000,1774058713283000000,0
workspaceModel.cachedValueWithParameters.clear.count,1774058676562000000,1774058713283000000,0
workspaceModel.to.snapshot.ms,1774058676562000000,1774058713283000000,0
workspaceModel.pre.handlers.ms,1774058676562000000,1774058713283000000,0
workspaceModel.collect.changes.ms,1774058676562000000,1774058713283000000,0
workspaceModel.loading.from.cache.ms,1774058676562000000,1774058713283000000,44
